logFC	logCPM	F	PValue	FDR
ENSG00000227077.3|pseudogene|AC107983.1|ENSG00000227077.3|ENSG00000227077.3|0|210	0.136805326327484	-0.283304987861597	0.122217691530388	0.729651606845762	0.798015437271933
ENSG00000102910.13|mRNA|LONP2|ENSG00000102910.13|ENSG00000102910.13|0|9957	0.0439986141411969	6.23030013480131	0.122157306169225	0.729715625889761	0.798039156472547
ENSG00000164904.17|mRNA|ALDH7A1|ENSG00000164904.17|ENSG00000164904.17|0|17970	0.064271495366767	6.05661859023768	0.121893765587908	0.729995233855858	0.798292424218647
ENSG00000125650.4|mRNA|PSPN|ENSG00000125650.4|ENSG00000125650.4|0|3911	-0.0751738755108817	2.00769202237641	0.121852060210923	0.730039513092323	0.798292424218647
ENSG00000228436.2|lncRNA|AL139260.1|ENSG00000228436.2|ENSG00000228436.2|0|976	0.121051244349632	-1.65678653497403	0.121783624217931	0.730112191128031	0.798292424218647
ENSG00000112981.4|mRNA|NME5|ENSG00000112981.4|ENSG00000112981.4|0|2392	-0.193707600641834	-0.38988572471998	0.121711650212685	0.730188651296879	0.798292424218647
ENSG00000152904.11|mRNA|GGPS1|ENSG00000152904.11|ENSG00000152904.11|0|3809	-0.0717381379969522	4.77710311514771	0.121703787059958	0.730197006104941	0.798292424218647
ENSG00000186205.12|mRNA|MARC1|ENSG00000186205.12|ENSG00000186205.12|0|9258	-0.0934582079441044	4.87589076308011	0.121699763150608	0.730201281732779	0.798292424218647
ENSG00000130038.9|mRNA|CRACR2A|ENSG00000130038.9|ENSG00000130038.9|0|12466	0.132182251621789	4.6230780170824	0.12151894259995	0.730393495852048	0.798456258846205
ENSG00000096080.11|mRNA|MRPS18A|ENSG00000096080.11|ENSG00000096080.11|0|1284	-0.0529904762931776	4.9095535572469	0.121255293951361	0.730674045847387	0.798716636455697
ENSG00000224848.1|lncRNA|AL589843.1|ENSG00000224848.1|ENSG00000224848.1|0|425	0.192152155985657	-1.3198291474971	0.120824054714496	0.731133670897652	0.799172723590337
ENSG00000115459.17|mRNA|ELMOD3|ENSG00000115459.17|ENSG00000115459.17|0|7259	0.0568816736720192	3.83761436256905	0.120080642469783	0.731928189133242	0.799994794848091
ENSG00000214135.8|pseudogene|AC132008.2|ENSG00000214135.8|ENSG00000214135.8|0|3502	0.082738606610768	3.42646326139699	0.119870813079558	0.732152943492279	0.800194057088321
ENSG00000030582.17|mRNA|GRN|ENSG00000030582.17|ENSG00000030582.17|0|3680	0.120649286968217	9.4034900116801	0.119805567292508	0.73222287521966	0.800224095283538
ENSG00000107890.16|mRNA|ANKRD26|ENSG00000107890.16|ENSG00000107890.16|0|7941	-0.103182186697797	2.32602714630351	0.119750552616532	0.732281857675432	0.800242164564213
ENSG00000156049.6|mRNA|GNA14|ENSG00000156049.6|ENSG00000156049.6|0|2721	0.145569839607583	3.01984933052288	0.119541003965544	0.73250665902288	0.800441429161797
ENSG00000145864.12|mRNA|GABRB2|ENSG00000145864.12|ENSG00000145864.12|0|10002	-0.228253260128921	0.996821467611114	0.119233112652697	0.732837363289372	0.800756388612487
ENSG00000197020.10|mRNA|ZNF100|ENSG00000197020.10|ENSG00000197020.10|0|6612	0.0939798275196923	2.69572049225406	0.119190319222899	0.732883365421958	0.800760241389519
ENSG00000153147.5|mRNA|SMARCA5|ENSG00000153147.5|ENSG00000153147.5|0|8385	-0.0651912569656997	6.41323834566061	0.119084447090172	0.732997215859931	0.800822290463818
ENSG00000171161.12|mRNA|ZNF672|ENSG00000171161.12|ENSG00000171161.12|0|3741	0.0754399805564705	5.51565240055725	0.119045366138298	0.733039256237989	0.800822290463818
ENSG00000197728.9|mRNA|RPS26|ENSG00000197728.9|ENSG00000197728.9|0|1943	0.0954313977222831	7.86528021080246	0.119008436516403	0.733078989499453	0.800822290463818
ENSG00000163125.15|mRNA|RPRD2|ENSG00000163125.15|ENSG00000163125.15|0|8738	0.0535997993871144	5.79949523109121	0.118950760384507	0.733141058169356	0.800822290463818
ENSG00000123684.12|mRNA|LPGAT1|ENSG00000123684.12|ENSG00000123684.12|0|8799	-0.117147568374937	6.09814977743218	0.118903511677611	0.733191917871292	0.800822290463818
ENSG00000130962.17|mRNA|PRRG1|ENSG00000130962.17|ENSG00000130962.17|0|6180	0.0738051008634565	3.62744503738398	0.118888931717992	0.733207614399718	0.800822290463818
ENSG00000242173.8|mRNA|ARHGDIG|ENSG00000242173.8|ENSG00000242173.8|0|2429	0.30317608579077	2.04003416207758	0.118861164665217	0.733237510911095	0.800822290463818
ENSG00000159210.9|mRNA|SNF8|ENSG00000159210.9|ENSG00000159210.9|0|5270	0.0577899320604154	5.84267520802655	0.11879212969166	0.733311857186368	0.800847389913744
ENSG00000251503.8|mRNA|CENPS-CORT|ENSG00000251503.8|ENSG00000251503.8|0|2244	0.122795538189776	-1.13944058720467	0.118760940755638	0.733345453643166	0.800847389913744
ENSG00000124275.14|mRNA|MTRR|ENSG00000124275.14|ENSG00000124275.14|0|6498	-0.0561290811319476	4.80640252220869	0.11871159644244	0.733398617039169	0.80085905516812
ENSG00000162620.15|mRNA|LRRIQ3|ENSG00000162620.15|ENSG00000162620.15|0|8759	0.154701836190949	-1.18468201763751	0.118445829748372	0.733685166774261	0.801121442353206
ENSG00000167850.3|mRNA|CD300C|ENSG00000167850.3|ENSG00000167850.3|0|1517	-0.124826783310239	0.967767343655244	0.118402181596472	0.733732262722376	0.801121442353206
ENSG00000100811.12|mRNA|YY1|ENSG00000100811.12|ENSG00000100811.12|0|8720	0.0382855274119687	6.82769792863634	0.118338289877474	0.73380121886735	0.801121442353206
ENSG00000099282.9|mRNA|TSPAN15|ENSG00000099282.9|ENSG00000099282.9|0|2646	0.0938680118730003	6.93980428442051	0.118331189617579	0.733808883224866	0.801121442353206
ENSG00000188580.14|mRNA|NKAIN2|ENSG00000188580.14|ENSG00000188580.14|0|4197	0.274364866179957	-0.319930167222968	0.118254721900638	0.733891442472788	0.801165178846314
ENSG00000181378.13|mRNA|CFAP65|ENSG00000181378.13|ENSG00000181378.13|0|10519	0.213657255095856	0.419680550093874	0.118008168990622	0.734157840383961	0.80140958928306
ENSG00000146826.16|mRNA|C7orf43|ENSG00000146826.16|ENSG00000146826.16|0|3255	0.060091857272393	4.55683978386461	0.117946066498143	0.73422499072811	0.801436484581457
ENSG00000135679.22|mRNA|MDM2|ENSG00000135679.22|ENSG00000135679.22|0|13269	-0.0740303320556024	5.31224910173531	0.117800623111944	0.734382333806314	0.801561820108651
ENSG00000160201.11|mRNA|U2AF1|ENSG00000160201.11|ENSG00000160201.11|0|11112	-0.201537615443097	-0.519810157412129	0.117445239286028	0.734767253011835	0.80185339949736
ENSG00000164180.13|mRNA|TMEM161B|ENSG00000164180.13|ENSG00000164180.13|0|9598	-0.0833543675679805	3.84141505316341	0.117438746730128	0.734774291226154	0.80185339949736
ENSG00000124201.14|mRNA|ZNFX1|ENSG00000124201.14|ENSG00000124201.14|0|9340	-0.0651694018473194	6.31654158093616	0.117399332075628	0.734817023118391	0.80185339949736
ENSG00000136051.13|mRNA|WASHC4|ENSG00000136051.13|ENSG00000136051.13|0|7698	-0.0880232730103562	5.22459007357142	0.117396944194925	0.734819612227689	0.80185339949736
ENSG00000196418.12|mRNA|ZNF124|ENSG00000196418.12|ENSG00000196418.12|0|4517	-0.080578239976317	2.74363571928337	0.117340485916434	0.734880836896292	0.801873793897604
ENSG00000198783.5|mRNA|ZNF830|ENSG00000198783.5|ENSG00000198783.5|0|2246	0.0750445300294324	3.93962588044615	0.11724702113114	0.734982228601859	0.801893776366302
ENSG00000167920.8|mRNA|TMEM99|ENSG00000167920.8|ENSG00000167920.8|0|2362	0.0932057570124108	2.74223634849074	0.117245183572978	0.734984222460924	0.801893776366302
ENSG00000242779.6|pseudogene|ZNF702P|ENSG00000242779.6|ENSG00000242779.6|0|4769	-0.120832577621112	2.60076478891949	0.117128688394077	0.735110662391789	0.80198531292882
ENSG00000196209.12|mRNA|SIRPB2|ENSG00000196209.12|ENSG00000196209.12|0|5034	-0.136866006605708	1.1839443717328	0.116846390986366	0.735417351192587	0.802273474028277
ENSG00000149357.9|mRNA|LAMTOR1|ENSG00000149357.9|ENSG00000149357.9|0|2778	-0.0759095734786108	6.65007360490045	0.116284492688015	0.736029037654364	0.802880911891764
ENSG00000109046.14|mRNA|WSB1|ENSG00000109046.14|ENSG00000109046.14|0|8602	-0.0623517877739592	5.93684393663616	0.116252756915367	0.736063634803205	0.802880911891764
ENSG00000108654.13|mRNA|DDX5|ENSG00000108654.13|ENSG00000108654.13|0|7319	0.0527023308455771	8.57795210337518	0.11621762989465	0.736101935133527	0.802880911891764
ENSG00000129226.13|mRNA|CD68|ENSG00000129226.13|ENSG00000129226.13|0|2189	-0.165476163905897	0.619001637176302	0.11609185953994	0.736239120551113	0.802984084502724
ENSG00000270504.1|lncRNA|AL391422.3|ENSG00000270504.1|ENSG00000270504.1|0|2761	0.0954716423246512	0.325420911301346	0.116017038583684	0.736320771841818	0.803026680016311
ENSG00000176731.11|mRNA|C8orf59|ENSG00000176731.11|ENSG00000176731.11|0|2514	0.109186498847535	4.34065078109022	0.115936596663928	0.736408590136227	0.803075995907222
ENSG00000228253.1|mRNA|MT-ATP8|ENSG00000228253.1|ENSG00000228253.1|0|207	0.13241806083212	9.08211338798616	0.115877782739901	0.736472818786686	0.803099582355773
ENSG00000146250.6|mRNA|PRSS35|ENSG00000146250.6|ENSG00000146250.6|0|2440	0.1470028122036	-1.61440942640006	0.115778984762088	0.736580753744194	0.80317082362112
ENSG00000250966.2|pseudogene|AC023886.2|ENSG00000250966.2|ENSG00000250966.2|0|411	0.137078127532067	-1.67597730559871	0.115622232074181	0.736752109031463	0.803311206446567
ENSG00000108551.4|mRNA|RASD1|ENSG00000108551.4|ENSG00000108551.4|0|1748	-0.131977147763427	3.34147187830779	0.115526299519479	0.736857042537507	0.803379154815631
ENSG00000168256.17|mRNA|NKIRAS2|ENSG00000168256.17|ENSG00000168256.17|0|5566	0.0540649651398137	5.51418777567098	0.115069972346811	0.737356854084372	0.803877597339728
ENSG00000204228.3|mRNA|HSD17B8|ENSG00000204228.3|ENSG00000204228.3|0|1171	0.127311375701139	4.58644910043171	0.114939821442289	0.737499610584773	0.803986737913846
ENSG00000131095.12|mRNA|GFAP|ENSG00000131095.12|ENSG00000131095.12|0|12110	0.191090264920092	-1.70923023965118	0.114591074930143	0.737882580941822	0.804357720360543
ENSG00000091317.7|mRNA|CMTM6|ENSG00000091317.7|ENSG00000091317.7|0|4413	-0.0739644639827869	6.72742922686275	0.114382134798533	0.738112337569879	0.804561652955614
ENSG00000033627.16|mRNA|ATP6V0A1|ENSG00000033627.16|ENSG00000033627.16|0|10955	-0.0689179171672037	6.40503749008735	0.114310587320139	0.738191067197177	0.804591281076867
ENSG00000162694.13|mRNA|EXTL2|ENSG00000162694.13|ENSG00000162694.13|0|4834	-0.0964325938901727	3.2775265553143	0.114238925508428	0.738269950263027	0.804591281076867
ENSG00000198642.6|mRNA|KLHL9|ENSG00000198642.6|ENSG00000198642.6|0|5710	0.0560539159384743	5.55880588280966	0.114209607526714	0.738302230550014	0.804591281076867
ENSG00000260805.2|lncRNA|AC092803.2|ENSG00000260805.2|ENSG00000260805.2|0|1899	-0.0948406782731768	0.580119477244234	0.114175894953385	0.738339355188587	0.804591281076867
ENSG00000121931.15|mRNA|LRIF1|ENSG00000121931.15|ENSG00000121931.15|0|3621	0.119193210795474	3.38240991367287	0.114163582353919	0.738352915480045	0.804591281076867
ENSG00000006611.15|mRNA|USH1C|ENSG00000006611.15|ENSG00000006611.15|0|4904	0.105409936841263	7.76049732231594	0.114111202546114	0.73841061231427	0.804607644838369
ENSG00000140836.15|mRNA|ZFHX3|ENSG00000140836.15|ENSG00000140836.15|0|19753	0.0778561286898623	4.72752997723315	0.113984202728726	0.738550565271744	0.804713631747943
ENSG00000130021.13|mRNA|PUDP|ENSG00000130021.13|ENSG00000130021.13|0|3168	-0.0902271584441953	5.17192135796209	0.113800852653987	0.738752769702613	0.804887430759618
ENSG00000176971.3|mRNA|FIBIN|ENSG00000176971.3|ENSG00000176971.3|0|1938	-0.14266223885702	3.18825227553523	0.113573623229607	0.739003618555372	0.805114205790908
ENSG00000241489.7|mRNA|AC244197.3|ENSG00000241489.7|ENSG00000241489.7|0|3311	0.1251567423634	-1.30481020796562	0.113238387727492	0.739374212860769	0.805471404845491
ENSG00000166200.14|mRNA|COPS2|ENSG00000166200.14|ENSG00000166200.14|0|7510	-0.0734433009256444	5.87801614895605	0.113092075353907	0.739536149599379	0.805599732414555
ENSG00000115827.13|mRNA|DCAF17|ENSG00000115827.13|ENSG00000115827.13|0|7657	0.0642874892887902	3.86364654541452	0.113054753644106	0.739577475540988	0.805599732414555
ENSG00000158220.13|mRNA|ESYT3|ENSG00000158220.13|ENSG00000158220.13|0|9816	0.199211785915694	0.523675649373782	0.112933750107099	0.73971151392972	0.80569918307159
ENSG00000168412.6|mRNA|MTNR1A|ENSG00000168412.6|ENSG00000168412.6|0|1289	-0.197890069636203	-0.306399579394027	0.112791873662704	0.739868775915947	0.805822653925801
ENSG00000123552.17|mRNA|USP45|ENSG00000123552.17|ENSG00000123552.17|0|8051	-0.0842193913855028	3.36412405555584	0.112754372992967	0.739910361736453	0.805822653925801
ENSG00000182827.8|mRNA|ACBD3|ENSG00000182827.8|ENSG00000182827.8|0|3578	-0.0554294792214446	5.84617212640008	0.112687859607078	0.739984139787368	0.805856449845269
ENSG00000260526.1|lncRNA|AC109347.1|ENSG00000260526.1|ENSG00000260526.1|0|2036	0.112382497840524	-0.794228503843631	0.112442470967808	0.740256540579972	0.806066185785411
ENSG00000125741.4|mRNA|OPA3|ENSG00000125741.4|ENSG00000125741.4|0|9999	-0.0538644000013611	4.90151077450775	0.112437333892415	0.740262246684851	0.806066185785411
ENSG00000109944.10|mRNA|C11orf63|ENSG00000109944.10|ENSG00000109944.10|0|4680	-0.121636086928858	1.13371782227019	0.112343365766134	0.740366649271156	0.806133306691685
ENSG00000158714.10|mRNA|SLAMF8|ENSG00000158714.10|ENSG00000158714.10|0|2996	0.111834637935913	3.59316971778899	0.112274490526313	0.740443203555835	0.806170099534196
ENSG00000238018.2|lncRNA|AC093110.1|ENSG00000238018.2|ENSG00000238018.2|0|1236	-0.153218394278358	0.181199804710925	0.112136666980118	0.740596472084858	0.806288045095225
ENSG00000168887.10|mRNA|C2orf68|ENSG00000168887.10|ENSG00000168887.10|0|4413	0.049474062730599	4.91788750834693	0.112100174388233	0.740637071765012	0.806288045095225
ENSG00000213741.9|mRNA|RPS29|ENSG00000213741.9|ENSG00000213741.9|0|9743	-0.0711936876919705	8.63508313540226	0.111989842300907	0.740759866147401	0.806375158598615
ENSG00000257285.5|lncRNA|AL132780.1|ENSG00000257285.5|ENSG00000257285.5|0|989	-0.164155464258227	-1.57070237334445	0.111848676399081	0.740917075588018	0.806499723366552
ENSG00000278530.4|pseudogene|CHMP1B2P|ENSG00000278530.4|ENSG00000278530.4|0|7046	0.216353161485873	-0.0807918275956988	0.11170392462043	0.741078393445539	0.806543381394606
ENSG00000091536.16|mRNA|MYO15A|ENSG00000091536.16|ENSG00000091536.16|0|19123	0.1327128622334	-0.674352647031882	0.111694595729013	0.741088793978751	0.806543381394606
ENSG00000174953.13|mRNA|DHX36|ENSG00000174953.13|ENSG00000174953.13|0|10562	-0.0640349731535924	5.15023983865272	0.111683835543691	0.741100790825375	0.806543381394606
ENSG00000166246.13|mRNA|C16orf71|ENSG00000166246.13|ENSG00000166246.13|0|4656	-0.0847032066346243	-0.764634965085848	0.11165915073462	0.741128315080563	0.806543381394606
ENSG00000244617.2|mRNA|ASPRV1|ENSG00000244617.2|ENSG00000244617.2|0|2177	0.153439236253159	0.587279579916793	0.111427775194052	0.741386470486898	0.806777750035731
ENSG00000184787.18|mRNA|UBE2G2|ENSG00000184787.18|ENSG00000184787.18|0|7388	0.0572593050366996	6.14102225751588	0.111377741390735	0.741442334610481	0.806791970682643
ENSG00000125633.10|mRNA|CCDC93|ENSG00000125633.10|ENSG00000125633.10|0|8065	-0.0524913341409296	5.40992008417959	0.111312386752562	0.74151532595451	0.806824825400809
ENSG00000261609.5|mRNA|GAN|ENSG00000261609.5|ENSG00000261609.5|0|15406	-0.0756826612385258	4.02611072412596	0.111196828644127	0.741644445568661	0.806918744610169
ENSG00000179195.15|mRNA|ZNF664|ENSG00000179195.15|ENSG00000179195.15|0|6340	-0.0808984146481975	7.32948968447819	0.110846827740882	0.742035978497833	0.807298145581783
ENSG00000239704.10|mRNA|CDRT4|ENSG00000239704.10|ENSG00000239704.10|0|3245	-0.114075450069853	-1.11731669918239	0.110793181395743	0.742096051543566	0.807316911749052
ENSG00000260912.1|lncRNA|AL158206.1|ENSG00000260912.1|ENSG00000260912.1|0|1965	-0.129339344304868	2.13175849335091	0.110729075789901	0.742167858111293	0.807348439764229
ENSG00000060982.14|mRNA|BCAT1|ENSG00000060982.14|ENSG00000060982.14|0|11775	0.106544434817837	3.26411685542748	0.110571080545809	0.74234493219968	0.807494470130308
ENSG00000158470.5|mRNA|B4GALT5|ENSG00000158470.5|ENSG00000158470.5|0|4722	-0.0604892400306051	6.95655644498541	0.110343989305087	0.742599693195375	0.807687528233012
ENSG00000154127.9|mRNA|UBASH3B|ENSG00000154127.9|ENSG00000154127.9|0|9011	-0.0891099980109132	2.63606831846691	0.110336498790067	0.742608101361277	0.807687528233012
ENSG00000077458.12|mRNA|FAM76B|ENSG00000077458.12|ENSG00000077458.12|0|6042	0.0748307335806065	3.43645386550283	0.110248774286993	0.742706596533557	0.807748053412404
ENSG00000175322.11|mRNA|ZNF519|ENSG00000175322.11|ENSG00000175322.11|0|15787	-0.119075801402857	1.53492794745501	0.10991312791809	0.743083856673963	0.808111731526827
ENSG00000011009.10|mRNA|LYPLA2|ENSG00000011009.10|ENSG00000011009.10|0|2196	0.0591542577317912	6.52939146530666	0.109690549453897	0.743334384593362	0.808337552973815
ENSG00000113966.9|mRNA|ARL6|ENSG00000113966.9|ENSG00000113966.9|0|4574	0.116115249789634	1.30410353709532	0.109517918774566	0.743528887707855	0.808502427817297
ENSG00000152219.4|mRNA|ARL14EP|ENSG00000152219.4|ENSG00000152219.4|0|5465	-0.0713036501778712	4.0906317848192	0.109436020675715	0.743621222058036	0.80851533153654
ENSG00000272829.1|lncRNA|AC002470.1|ENSG00000272829.1|ENSG00000272829.1|0|395	0.159124533369758	-1.86593691056452	0.109431314182543	0.743626529467009	0.80851533153654
ENSG00000149488.12|mRNA|TMC2|ENSG00000149488.12|ENSG00000149488.12|0|4935	0.161224984767391	-1.79900701362383	0.109348674950986	0.743719740625498	0.808570043268275
ENSG00000139351.14|mRNA|SYCP3|ENSG00000139351.14|ENSG00000139351.14|0|3829	-0.146507518670257	-1.63304027253374	0.109252559816689	0.743828200981171	0.808641326618824
ENSG00000088970.15|mRNA|KIZ|ENSG00000088970.15|ENSG00000088970.15|0|5207	-0.136302476181583	4.57802047202996	0.10893930072097	0.744182064789922	0.808979372933895
ENSG00000152475.6|mRNA|ZNF837|ENSG00000152475.6|ENSG00000152475.6|0|2076	-0.123377406067994	1.34015271978415	0.10868257811513	0.744472486226104	0.809248417824743
ENSG00000134986.13|mRNA|NREP|ENSG00000134986.13|ENSG00000134986.13|0|9337	0.0742345683184604	4.55104650524399	0.108606986041117	0.744558073655731	0.80927872866953
ENSG00000151500.14|mRNA|THYN1|ENSG00000151500.14|ENSG00000151500.14|0|2119	-0.0488877300135222	4.91511422630271	0.108582127112395	0.744586226860439	0.80927872866953
ENSG00000142733.14|mRNA|MAP3K6|ENSG00000142733.14|ENSG00000142733.14|0|4951	0.103258381724743	4.67044119946359	0.108302643116139	0.744902994798436	0.809558543588293
ENSG00000184979.9|mRNA|USP18|ENSG00000184979.9|ENSG00000184979.9|0|2129	-0.108925546445888	2.49098605040568	0.108279223318645	0.744929559496399	0.809558543588293
ENSG00000108590.10|mRNA|MED31|ENSG00000108590.10|ENSG00000108590.10|0|2103	-0.0874620345689573	2.20102439004925	0.108236419765291	0.744978119133352	0.809564647331217
ENSG00000100567.12|mRNA|PSMA3|ENSG00000100567.12|ENSG00000100567.12|0|3119	0.0692293110506724	6.18232324256107	0.107903452803507	0.745356227572255	0.809928849051366
ENSG00000261857.6|mRNA|MIA|ENSG00000261857.6|ENSG00000261857.6|0|1304	-0.185316878042951	-0.846586066609085	0.107772637661422	0.745504955239065	0.810043770384256
ENSG00000124098.9|mRNA|FAM210B|ENSG00000124098.9|ENSG00000124098.9|0|3577	0.0829667683479374	5.91376139075101	0.107593572726008	0.7457087023265	0.810218457510183
ENSG00000223612.3|pseudogene|AC241585.1|ENSG00000223612.3|ENSG00000223612.3|0|519	-0.157354308408605	1.20913660406778	0.107418849233262	0.745907691286849	0.810370266497074
ENSG00000139180.10|mRNA|NDUFA9|ENSG00000139180.10|ENSG00000139180.10|0|10391	0.0718968441741381	6.36181212770472	0.107395412950427	0.745934396060032	0.810370266497074
ENSG00000187605.15|mRNA|TET3|ENSG00000187605.15|ENSG00000187605.15|0|12271	0.0904322842971608	5.30243797077528	0.107334322273499	0.746004021840949	0.810399205932094
ENSG00000197558.11|mRNA|SSPO|ENSG00000197558.11|ENSG00000197558.11|0|21144	-0.135558899650274	-0.775524627421052	0.107228084185799	0.746125155129108	0.810451387778919
